,REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT,STD_CLSS_NM2
8726,202002,제주,기타 주점업,919354506,숙박/음식
8727,202002,제주,기타음식료품위주종합소매업,2908024408,종합소매
8728,202002,제주,내항 여객 운송업,58100130,기타운송수단
8729,202002,제주,마사지업,1570000,기타
8730,202002,제주,면세점,3896620696,면세점
8731,202002,제주,비알콜 음료점업,739043309,식료품
8732,202002,제주,빵 및 과자류 소매업,963121199,식료품
8733,202002,제주,서양식 음식점업,1656170342,숙박/음식
8734,202002,제주,수산물 소매업,528497754,식료품
8735,202002,제주,슈퍼마켓,9526837562,슈퍼마켓
8736,202002,제주,스포츠 및 레크레이션 용품 임대업,1378366890,오락/문화
8737,202002,제주,여관업,344602580,숙박/음식
8738,202002,제주,여행사업,10801620,여행사/자동차임대
8739,202002,제주,욕탕업,180783709,기타
8740,202002,제주,육류 소매업,863778785,식료품
8741,202002,제주,일반유흥 주점업,1751725047,숙박/음식
8742,202002,제주,일식 음식점업,907363949,숙박/음식
8743,202002,제주,자동차 임대업,302766810,여행사/자동차임대
8744,202002,제주,전시 및 행사 대행업,89800020,기타
8745,202002,제주,정기 항공 운송업,499005960,항공사
8746,202002,제주,중식 음식점업,794810225,숙박/음식
8747,202002,제주,차량용 가스 충전업,577240890,연료
8748,202002,제주,차량용 주유소 운영업,8140838463,연료
8749,202002,제주,체인화 편의점,5875472690,편의점
8750,202002,제주,택시 운송업,278800,기타운송수단
8751,202002,제주,피자 햄버거 샌드위치 및 유사 음식점업,870619374,숙박/음식
8752,202002,제주,한식 음식점업,15898282246,숙박/음식
8753,202002,제주,호텔업,468757805,숙박/음식
8754,202002,제주,화장품 및 방향제 소매업,492628940,화장품
8755,202002,제주,휴양콘도 운영업,97374295,숙박/음식
8756,202002,충남,건강보조식품 소매업,695997196,건강보조식품
8757,202002,충남,골프장 운영업,534133800,스포츠/오락/여가
8758,202002,충남,과실 및 채소 소매업,1066805357,
8759,202002,충남,관광 민예품 및 선물용품 소매업,24855385,여행/교통
8760,202002,충남,그외 기타 분류안된 오락관련 서비스업,487000,오락/문화
8761,202002,충남,그외 기타 스포츠시설 운영업,4042800,스포츠/오락/여가
8762,202002,충남,그외 기타 종합 소매업,1718978910,종합소매
8763,202002,충남,기타 대형 종합 소매업,9338034558,종합소매
8764,202002,충남,기타 수상오락 서비스업,2218200,오락/문화
8765,202002,충남,기타 외국식 음식점업,1203471942,숙박/음식
8766,202002,충남,기타 주점업,152565100,숙박/음식
8767,202002,충남,기타음식료품위주종합소매업,6300245880,종합소매
8768,202002,충남,내항 여객 운송업,45000,기타운송수단
8769,202002,충남,마사지업,28598800,기타
8770,202002,충남,버스 운송업,818600,대중교통
8771,202002,충남,비알콜 음료점업,1202105151,식료품
8772,202002,충남,빵 및 과자류 소매업,1829691468,식료품
8773,202002,충남,서양식 음식점업,2040185267,숙박/음식
8774,202002,충남,수산물 소매업,734019729,식료품
8775,202002,충남,슈퍼마켓,13343244337,슈퍼마켓
8776,202002,충남,스포츠 및 레크레이션 용품 임대업,1936229916,오락/문화
8777,202002,충남,여관업,384583143,숙박/음식
8778,202002,충남,여행사업,11334200,여행사/자동차임대
8779,202002,충남,욕탕업,249060800,기타
8780,202002,충남,육류 소매업,2356190598,식료품
8781,202002,충남,일반유흥 주점업,837291300,숙박/음식
8782,202002,충남,일식 음식점업,1182011601,숙박/음식
8783,202002,충남,자동차 임대업,247600,여행사/자동차임대
8784,202002,충남,전시 및 행사 대행업,17079100,기타
8785,202002,충남,중식 음식점업,1935309244,숙박/음식
8786,202002,충남,차량용 가스 충전업,892559204,연료
8787,202002,충남,차량용 주유소 운영업,27806914437,연료
8788,202002,충남,체인화 편의점,11944172457,편의점
8789,202002,충남,피자 햄버거 샌드위치 및 유사 음식점업,1814137876,숙박/음식
8790,202002,충남,한식 음식점업,23513546592,숙박/음식
8791,202002,충남,호텔업,37793652,숙박/음식
8792,202002,충남,화장품 및 방향제 소매업,1106860632,화장품
8793,202002,충남,휴양콘도 운영업,69374325,숙박/음식
8794,202002,충북,건강보조식품 소매업,127428085,건강보조식품
8795,202002,충북,골프장 운영업,750218830,스포츠/오락/여가
8796,202002,충북,과실 및 채소 소매업,613792744,
8797,202002,충북,관광 민예품 및 선물용품 소매업,15310830,여행/교통
8798,202002,충북,그외 기타 스포츠시설 운영업,4429250,스포츠/오락/여가
8799,202002,충북,그외 기타 종합 소매업,1514714740,종합소매
8800,202002,충북,기타 대형 종합 소매업,6781103350,종합소매
8801,202002,충북,기타 수상오락 서비스업,628400,오락/문화
8802,202002,충북,기타 외국식 음식점업,954719112,숙박/음식
8803,202002,충북,기타 주점업,178569564,숙박/음식
8804,202002,충북,기타음식료품위주종합소매업,2720084475,종합소매
8805,202002,충북,마사지업,14063000,기타
8806,202002,충북,면세점,1064740,면세점
8807,202002,충북,비알콜 음료점업,781514911,식료품
8808,202002,충북,빵 및 과자류 소매업,1191910374,식료품
8809,202002,충북,서양식 음식점업,1357015380,숙박/음식
8810,202002,충북,수산물 소매업,205080847,식료품
8811,202002,충북,슈퍼마켓,11530479487,슈퍼마켓
8812,202002,충북,스포츠 및 레크레이션 용품 임대업,1421010473,오락/문화
8813,202002,충북,여관업,227566535,숙박/음식
8814,202002,충북,욕탕업,175029387,기타
8815,202002,충북,육류 소매업,1986341315,식료품
8816,202002,충북,일반유흥 주점업,498292210,숙박/음식
8817,202002,충북,일식 음식점업,652892720,숙박/음식
8818,202002,충북,전시 및 행사 대행업,4256300,기타
8819,202002,충북,중식 음식점업,1282489238,숙박/음식
8820,202002,충북,차량용 가스 충전업,638325805,연료
8821,202002,충북,차량용 주유소 운영업,19379712596,연료
8822,202002,충북,체인화 편의점,7560626209,편의점
8823,202002,충북,택시 운송업,1541270,기타운송수단
8824,202002,충북,피자 햄버거 샌드위치 및 유사 음식점업,1192384613,숙박/음식
8825,202002,충북,한식 음식점업,17338883142,숙박/음식
8826,202002,충북,호텔업,11516930,숙박/음식
8827,202002,충북,화장품 및 방향제 소매업,495012925,화장품
8828,202002,충북,휴양콘도 운영업,47085830,숙박/음식
8829,202003,강원,건강보조식품 소매업,96059012,건강보조식품
8830,202003,강원,골프장 운영업,2915797995,스포츠/오락/여가
8831,202003,강원,과실 및 채소 소매업,994816943,
8832,202003,강원,관광 민예품 및 선물용품 소매업,13317300,여행/교통
8833,202003,강원,그외 기타 스포츠시설 운영업,2075000,스포츠/오락/여가
8834,202003,강원,그외 기타 종합 소매업,470200240,종합소매
8835,202003,강원,기타 대형 종합 소매업,6384110710,종합소매
8836,202003,강원,기타 수상오락 서비스업,261000,오락/문화
8837,202003,강원,기타 외국식 음식점업,887636153,숙박/음식
8838,202003,강원,기타 주점업,250737400,숙박/음식
8839,202003,강원,기타음식료품위주종합소매업,8543165454,종합소매
8840,202003,강원,내항 여객 운송업,458000,기타운송수단
8841,202003,강원,마사지업,14461000,기타
8842,202003,강원,비알콜 음료점업,902984583,식료품
8843,202003,강원,빵 및 과자류 소매업,1143257530,식료품
8844,202003,강원,서양식 음식점업,1728089290,숙박/음식
8845,202003,강원,수산물 소매업,517573130,식료품
8846,202003,강원,슈퍼마켓,10697999602,슈퍼마켓
8847,202003,강원,스포츠 및 레크레이션 용품 임대업,2192114606,오락/문화
8848,202003,강원,여관업,348418711,숙박/음식
8849,202003,강원,여행사업,77745150,여행사/자동차임대
8850,202003,강원,욕탕업,150125300,기타
8851,202003,강원,육류 소매업,1791210193,식료품
8852,202003,강원,일반유흥 주점업,966787830,숙박/음식
8853,202003,강원,일식 음식점업,1229888938,숙박/음식
8854,202003,강원,자동차 임대업,4607000,여행사/자동차임대
8855,202003,강원,전시 및 행사 대행업,46249060,기타
8856,202003,강원,중식 음식점업,1317951278,숙박/음식
8857,202003,강원,차량용 가스 충전업,506599405,연료
8858,202003,강원,차량용 주유소 운영업,14951456819,연료
8859,202003,강원,체인화 편의점,8169183294,편의점
8860,202003,강원,피자 햄버거 샌드위치 및 유사 음식점업,1275528331,숙박/음식
8861,202003,강원,한식 음식점업,18063288995,숙박/음식
8862,202003,강원,호텔업,367560828,숙박/음식
8863,202003,강원,화장품 및 방향제 소매업,452924705,화장품
8864,202003,강원,휴양콘도 운영업,559876015,숙박/음식
8865,202003,경기,건강보조식품 소매업,1284597187,건강보조식품
8866,202003,경기,골프장 운영업,14282870436,스포츠/오락/여가
8867,202003,경기,과실 및 채소 소매업,8114936000,
8868,202003,경기,관광 민예품 및 선물용품 소매업,88494950,여행/교통
8869,202003,경기,그외 기타 스포츠시설 운영업,7012700,스포츠/오락/여가
8870,202003,경기,그외 기타 종합 소매업,9593389882,종합소매
8871,202003,경기,기타 대형 종합 소매업,134833862231,종합소매
8872,202003,경기,기타 수상오락 서비스업,46137060,오락/문화
8873,202003,경기,기타 외국식 음식점업,9087477050,숙박/음식
8874,202003,경기,기타 주점업,1174535264,숙박/음식
8875,202003,경기,기타음식료품위주종합소매업,21624337619,종합소매
8876,202003,경기,내항 여객 운송업,261500,기타운송수단
8877,202003,경기,마사지업,225027378,기타
8878,202003,경기,버스 운송업,2379330020,대중교통
8879,202003,경기,비알콜 음료점업,12218286138,식료품
8880,202003,경기,빵 및 과자류 소매업,14820214723,식료품
8881,202003,경기,서양식 음식점업,19332551424,숙박/음식
8882,202003,경기,수산물 소매업,4093272663,식료품
8883,202003,경기,슈퍼마켓,143081115973,슈퍼마켓
8884,202003,경기,스포츠 및 레크레이션 용품 임대업,11219658475,오락/문화
8885,202003,경기,여관업,3005834906,숙박/음식
8886,202003,경기,여행사업,7116465,여행사/자동차임대
8887,202003,경기,욕탕업,1370201577,기타
8888,202003,경기,육류 소매업,19534218342,식료품
8889,202003,경기,일반유흥 주점업,4887439444,숙박/음식
8890,202003,경기,일식 음식점업,8367268395,숙박/음식
8891,202003,경기,자동차 임대업,1525927647,여행사/자동차임대
8892,202003,경기,전시 및 행사 대행업,902853970,기타
8893,202003,경기,중식 음식점업,14003505089,숙박/음식
8894,202003,경기,차량용 가스 충전업,3072431260,연료
8895,202003,경기,차량용 주유소 운영업,114977023144,연료
8896,202003,경기,체인화 편의점,94271865393,편의점
8897,202003,경기,택시 운송업,121411640,기타운송수단
8898,202003,경기,피자 햄버거 샌드위치 및 유사 음식점업,16285816574,숙박/음식
8899,202003,경기,한식 음식점업,176620766398,숙박/음식
8900,202003,경기,호텔업,42998154,숙박/음식
8901,202003,경기,화장품 및 방향제 소매업,4229697273,화장품
8902,202003,경기,휴양콘도 운영업,40504290,숙박/음식
8903,202003,경남,건강보조식품 소매업,310317998,건강보조식품
8904,202003,경남,골프장 운영업,4138688459,스포츠/오락/여가
8905,202003,경남,과실 및 채소 소매업,3006580259,
8906,202003,경남,관광 민예품 및 선물용품 소매업,77261600,여행/교통
8907,202003,경남,그외 기타 분류안된 오락관련 서비스업,482700,오락/문화
8908,202003,경남,그외 기타 스포츠시설 운영업,623000,스포츠/오락/여가
8909,202003,경남,그외 기타 종합 소매업,1121783980,종합소매
8910,202003,경남,기타 대형 종합 소매업,18482965833,종합소매
8911,202003,경남,기타 수상오락 서비스업,471500,오락/문화
8912,202003,경남,기타 외국식 음식점업,1244326658,숙박/음식
8913,202003,경남,기타 주점업,529898998,숙박/음식
8914,202003,경남,기타음식료품위주종합소매업,12665969178,종합소매
8915,202003,경남,내항 여객 운송업,23096100,기타운송수단
8916,202003,경남,마사지업,24067000,기타
8917,202003,경남,버스 운송업,273300,대중교통
8918,202003,경남,비알콜 음료점업,2539300857,식료품
8919,202003,경남,빵 및 과자류 소매업,3540351336,식료품
8920,202003,경남,서양식 음식점업,3485278484,숙박/음식
8921,202003,경남,수산물 소매업,888405720,식료품
8922,202003,경남,슈퍼마켓,29032410725,슈퍼마켓
8923,202003,경남,스포츠 및 레크레이션 용품 임대업,3112371595,오락/문화
8924,202003,경남,여관업,733266283,숙박/음식
8925,202003,경남,여행사업,36000,여행사/자동차임대
8926,202003,경남,욕탕업,789447037,기타
8927,202003,경남,육류 소매업,5506280536,식료품
8928,202003,경남,일반유흥 주점업,3481971341,숙박/음식
8929,202003,경남,일식 음식점업,1819327172,숙박/음식
8930,202003,경남,전시 및 행사 대행업,32890950,기타
8931,202003,경남,중식 음식점업,2366173508,숙박/음식
8932,202003,경남,차량용 가스 충전업,1188167815,연료
8933,202003,경남,차량용 주유소 운영업,39587582972,연료
8934,202003,경남,체인화 편의점,19625737565,편의점
8935,202003,경남,택시 운송업,9092710,기타운송수단
8936,202003,경남,피자 햄버거 샌드위치 및 유사 음식점업,3980305098,숙박/음식
8937,202003,경남,한식 음식점업,43785197942,숙박/음식
8938,202003,경남,호텔업,11071099,숙박/음식
8939,202003,경남,화장품 및 방향제 소매업,1246009621,화장품
8940,202003,경남,휴양콘도 운영업,57685960,숙박/음식
8941,202003,경북,건강보조식품 소매업,162665465,건강보조식품
8942,202003,경북,골프장 운영업,3887446560,스포츠/오락/여가
8943,202003,경북,과실 및 채소 소매업,1920118953,
8944,202003,경북,관광 민예품 및 선물용품 소매업,38159020,여행/교통
8945,202003,경북,그외 기타 스포츠시설 운영업,457500,스포츠/오락/여가
8946,202003,경북,그외 기타 종합 소매업,556527100,종합소매
8947,202003,경북,기타 대형 종합 소매업,11819575635,종합소매
8948,202003,경북,기타 수상오락 서비스업,135000,오락/문화
8949,202003,경북,기타 외국식 음식점업,589895721,숙박/음식
8950,202003,경북,기타 주점업,181997610,숙박/음식
8951,202003,경북,기타음식료품위주종합소매업,9069490514,종합소매
8952,202003,경북,마사지업,3985000,기타
8953,202003,경북,비알콜 음료점업,1291808551,식료품
8954,202003,경북,빵 및 과자류 소매업,2088171221,식료품
8955,202003,경북,서양식 음식점업,1588582420,숙박/음식
8956,202003,경북,수산물 소매업,1022709023,식료품
8957,202003,경북,슈퍼마켓,27027103433,슈퍼마켓
8958,202003,경북,스포츠 및 레크레이션 용품 임대업,2693266181,오락/문화
8959,202003,경북,여관업,236323066,숙박/음식
8960,202003,경북,여행사업,171000,여행사/자동차임대
8961,202003,경북,욕탕업,199825280,기타
8962,202003,경북,육류 소매업,5686448655,식료품
8963,202003,경북,일반유흥 주점업,689230372,숙박/음식
8964,202003,경북,일식 음식점업,558752926,숙박/음식
8965,202003,경북,자동차 임대업,778000,여행사/자동차임대
8966,202003,경북,전시 및 행사 대행업,15551540,기타
8967,202003,경북,중식 음식점업,1249869197,숙박/음식
8968,202003,경북,차량용 가스 충전업,1316851304,연료
8969,202003,경북,차량용 주유소 운영업,39853844388,연료
8970,202003,경북,체인화 편의점,12144541873,편의점
8971,202003,경북,택시 운송업,404300,기타운송수단
8972,202003,경북,피자 햄버거 샌드위치 및 유사 음식점업,2185542090,숙박/음식
8973,202003,경북,한식 음식점업,21321209988,숙박/음식
8974,202003,경북,호텔업,32189695,숙박/음식
8975,202003,경북,화장품 및 방향제 소매업,704611893,화장품
8976,202003,경북,휴양콘도 운영업,6826420,숙박/음식
8977,202003,광주,건강보조식품 소매업,264886267,건강보조식품
8978,202003,광주,골프장 운영업,200903800,스포츠/오락/여가
8979,202003,광주,과실 및 채소 소매업,2047228744,
8980,202003,광주,관광 민예품 및 선물용품 소매업,15383700,여행/교통
8981,202003,광주,그외 기타 스포츠시설 운영업,3855500,스포츠/오락/여가
8982,202003,광주,그외 기타 종합 소매업,1610985070,종합소매
8983,202003,광주,기타 대형 종합 소매업,7966792270,종합소매
8984,202003,광주,기타 외국식 음식점업,714272588,숙박/음식
8985,202003,광주,기타 주점업,350229000,숙박/음식
8986,202003,광주,기타음식료품위주종합소매업,979289183,종합소매
8987,202003,광주,마사지업,59750077,기타
8988,202003,광주,버스 운송업,6269000,대중교통
8989,202003,광주,비알콜 음료점업,2016094083,식료품
8990,202003,광주,빵 및 과자류 소매업,2274535220,식료품
8991,202003,광주,서양식 음식점업,2802133536,숙박/음식
8992,202003,광주,수산물 소매업,1011822205,식료품
8993,202003,광주,슈퍼마켓,23994695299,슈퍼마켓
8994,202003,광주,스포츠 및 레크레이션 용품 임대업,2858594774,오락/문화
8995,202003,광주,여관업,392444216,숙박/음식
8996,202003,광주,욕탕업,283752490,기타
8997,202003,광주,육류 소매업,3370364439,식료품
8998,202003,광주,일반유흥 주점업,816139390,숙박/음식
8999,202003,광주,일식 음식점업,713470200,숙박/음식
9000,202003,광주,자동차 임대업,534000,여행사/자동차임대
9001,202003,광주,전시 및 행사 대행업,5998300,기타
9002,202003,광주,중식 음식점업,1691052145,숙박/음식
9003,202003,광주,차량용 가스 충전업,854881594,연료
9004,202003,광주,차량용 주유소 운영업,15015224953,연료
9005,202003,광주,체인화 편의점,8670577125,편의점
9006,202003,광주,피자 햄버거 샌드위치 및 유사 음식점업,1931718994,숙박/음식
9007,202003,광주,한식 음식점업,24383782847,숙박/음식
9008,202003,광주,호텔업,23034412,숙박/음식
9009,202003,광주,화장품 및 방향제 소매업,929206625,화장품
9010,202003,대구,건강보조식품 소매업,232458341,건강보조식품
9011,202003,대구,골프장 운영업,124715010,스포츠/오락/여가
9012,202003,대구,과실 및 채소 소매업,3247185311,
9013,202003,대구,관광 민예품 및 선물용품 소매업,7100600,여행/교통
9014,202003,대구,그외 기타 스포츠시설 운영업,690000,스포츠/오락/여가
9015,202003,대구,그외 기타 종합 소매업,1429581910,종합소매
9016,202003,대구,기타 대형 종합 소매업,18577150550,종합소매
9017,202003,대구,기타 수상오락 서비스업,72000,오락/문화
9018,202003,대구,기타 외국식 음식점업,636417220,숙박/음식
9019,202003,대구,기타 주점업,114456630,숙박/음식
9020,202003,대구,기타음식료품위주종합소매업,2261713692,종합소매
9021,202003,대구,마사지업,2194000,기타
9022,202003,대구,비알콜 음료점업,2204509848,식료품
9023,202003,대구,빵 및 과자류 소매업,3050703265,식료품
9024,202003,대구,서양식 음식점업,2738244159,숙박/음식
9025,202003,대구,수산물 소매업,1338382585,식료품
9026,202003,대구,슈퍼마켓,37564936246,슈퍼마켓
9027,202003,대구,스포츠 및 레크레이션 용품 임대업,2097655081,오락/문화
9028,202003,대구,여관업,329178400,숙박/음식
9029,202003,대구,욕탕업,103817500,기타
9030,202003,대구,육류 소매업,7851542912,식료품
9031,202003,대구,일반유흥 주점업,282941576,숙박/음식
9032,202003,대구,일식 음식점업,937312650,숙박/음식
9033,202003,대구,자동차 임대업,185000,여행사/자동차임대
9034,202003,대구,전시 및 행사 대행업,26491050,기타
9035,202003,대구,중식 음식점업,1764780053,숙박/음식
9036,202003,대구,차량용 가스 충전업,987128583,연료
9037,202003,대구,차량용 주유소 운영업,20375025466,연료
9038,202003,대구,체인화 편의점,13141961651,편의점
9039,202003,대구,택시 운송업,2734898258,기타운송수단
9040,202003,대구,피자 햄버거 샌드위치 및 유사 음식점업,3192084059,숙박/음식
9041,202003,대구,한식 음식점업,23263366133,숙박/음식
9042,202003,대구,호텔업,15912800,숙박/음식
9043,202003,대구,화장품 및 방향제 소매업,1014803293,화장품
9044,202003,대전,건강보조식품 소매업,118641396,건강보조식품
9045,202003,대전,골프장 운영업,229080825,스포츠/오락/여가
9046,202003,대전,과실 및 채소 소매업,1099016730,
9047,202003,대전,관광 민예품 및 선물용품 소매업,8146050,여행/교통
9048,202003,대전,그외 기타 스포츠시설 운영업,222000,스포츠/오락/여가
9049,202003,대전,그외 기타 종합 소매업,1296548085,종합소매
9050,202003,대전,기타 대형 종합 소매업,7712168380,종합소매
9051,202003,대전,기타 수상오락 서비스업,94000,오락/문화
9052,202003,대전,기타 외국식 음식점업,833528150,숙박/음식
9053,202003,대전,기타 주점업,79211000,숙박/음식
9054,202003,대전,기타음식료품위주종합소매업,1572891591,종합소매
9055,202003,대전,마사지업,9111800,기타
9056,202003,대전,비알콜 음료점업,1053847763,식료품
9057,202003,대전,빵 및 과자류 소매업,1658101870,식료품
9058,202003,대전,서양식 음식점업,2021197842,숙박/음식
9059,202003,대전,수산물 소매업,863093528,식료품
9060,202003,대전,슈퍼마켓,9983121759,슈퍼마켓
9061,202003,대전,스포츠 및 레크레이션 용품 임대업,826008364,오락/문화
9062,202003,대전,여관업,224619715,숙박/음식
9063,202003,대전,욕탕업,130539400,기타
9064,202003,대전,육류 소매업,2242235766,식료품
9065,202003,대전,일반유흥 주점업,61794450,숙박/음식
9066,202003,대전,일식 음식점업,619064273,숙박/음식
9067,202003,대전,자동차 임대업,1276500,여행사/자동차임대
9068,202003,대전,전시 및 행사 대행업,3995350,기타
9069,202003,대전,중식 음식점업,1226314292,숙박/음식
9070,202003,대전,차량용 가스 충전업,456848799,연료
9071,202003,대전,차량용 주유소 운영업,8610779351,연료
9072,202003,대전,체인화 편의점,6550797691,편의점
9073,202003,대전,피자 햄버거 샌드위치 및 유사 음식점업,1355709532,숙박/음식
9074,202003,대전,한식 음식점업,14397817028,숙박/음식
9075,202003,대전,호텔업,49190545,숙박/음식
9076,202003,대전,화장품 및 방향제 소매업,432027898,화장품
9077,202003,부산,건강보조식품 소매업,440314350,건강보조식품
9078,202003,부산,골프장 운영업,1291404360,스포츠/오락/여가
9079,202003,부산,과실 및 채소 소매업,3190271968,
9080,202003,부산,관광 민예품 및 선물용품 소매업,32117820,여행/교통
9081,202003,부산,그외 기타 스포츠시설 운영업,569500,스포츠/오락/여가
9082,202003,부산,그외 기타 종합 소매업,1679813150,종합소매
9083,202003,부산,기타 대형 종합 소매업,59335408645,종합소매
9084,202003,부산,기타 수상오락 서비스업,453900,오락/문화
9085,202003,부산,기타 외국식 음식점업,1344973179,숙박/음식
9086,202003,부산,기타 주점업,1111571819,숙박/음식
9087,202003,부산,기타음식료품위주종합소매업,1348887694,종합소매
9088,202003,부산,마사지업,23545500,기타
9089,202003,부산,면세점,17943950,면세점
9090,202003,부산,버스 운송업,291000,대중교통
9091,202003,부산,비알콜 음료점업,3408112220,식료품
9092,202003,부산,빵 및 과자류 소매업,3959725656,식료품
9093,202003,부산,서양식 음식점업,5612849639,숙박/음식
9094,202003,부산,수산물 소매업,731274913,식료품
9095,202003,부산,슈퍼마켓,28988003911,슈퍼마켓
9096,202003,부산,스포츠 및 레크레이션 용품 임대업,3604042049,오락/문화
9097,202003,부산,여관업,899786525,숙박/음식
9098,202003,부산,여행사업,7514000,여행사/자동차임대
9099,202003,부산,욕탕업,808570383,기타
9100,202003,부산,육류 소매업,5665076218,식료품
9101,202003,부산,일반유흥 주점업,2754129505,숙박/음식
9102,202003,부산,일식 음식점업,2244266593,숙박/음식
9103,202003,부산,자동차 임대업,773000,여행사/자동차임대
9104,202003,부산,전시 및 행사 대행업,45235110,기타
9105,202003,부산,정기 항공 운송업,535483890,항공사
9106,202003,부산,중식 음식점업,2650973825,숙박/음식
9107,202003,부산,차량용 가스 충전업,725962194,연료
9108,202003,부산,차량용 주유소 운영업,25910471865,연료
9109,202003,부산,체인화 편의점,21389444752,편의점
9110,202003,부산,택시 운송업,2625768744,기타운송수단
9111,202003,부산,피자 햄버거 샌드위치 및 유사 음식점업,4706300617,숙박/음식
9112,202003,부산,한식 음식점업,45353022124,숙박/음식
9113,202003,부산,호텔업,417167297,숙박/음식
9114,202003,부산,화장품 및 방향제 소매업,1921419600,화장품
9115,202003,부산,휴양콘도 운영업,121957200,숙박/음식
9116,202003,서울,건강보조식품 소매업,1178972099,건강보조식품
9117,202003,서울,골프장 운영업,364764050,스포츠/오락/여가
9118,202003,서울,과실 및 채소 소매업,8005379734,
9119,202003,서울,관광 민예품 및 선물용품 소매업,53586140,여행/교통
9120,202003,서울,그외 기타 스포츠시설 운영업,15888500,스포츠/오락/여가
9121,202003,서울,그외 기타 종합 소매업,40433017255,종합소매
9122,202003,서울,기타 대형 종합 소매업,85944403598,종합소매
9123,202003,서울,기타 수상오락 서비스업,3946900,오락/문화
9124,202003,서울,기타 외국식 음식점업,7348439049,숙박/음식
9125,202003,서울,기타 주점업,1463780040,숙박/음식
9126,202003,서울,기타음식료품위주종합소매업,25422139867,종합소매
9127,202003,서울,내항 여객 운송업,1103089720,기타운송수단
9128,202003,서울,마사지업,144174546,기타
9129,202003,서울,면세점,35502010,면세점
9130,202003,서울,버스 운송업,2798198940,대중교통
9131,202003,서울,비알콜 음료점업,26081176709,식료품
9132,202003,서울,빵 및 과자류 소매업,14350083255,식료품
9133,202003,서울,서양식 음식점업,33691383982,숙박/음식
9134,202003,서울,수산물 소매업,3342043120,식료품
9135,202003,서울,슈퍼마켓,95523095194,슈퍼마켓
9136,202003,서울,스포츠 및 레크레이션 용품 임대업,13713309096,오락/문화
9137,202003,서울,여관업,2293624372,숙박/음식
9138,202003,서울,여행사업,313930866,여행사/자동차임대
9139,202003,서울,욕탕업,1368908045,기타
9140,202003,서울,육류 소매업,16014475439,식료품
9141,202003,서울,일반유흥 주점업,2897164720,숙박/음식
9142,202003,서울,일식 음식점업,14155708402,숙박/음식
9143,202003,서울,자동차 임대업,144784043,여행사/자동차임대
9144,202003,서울,전시 및 행사 대행업,164414858,기타
9145,202003,서울,정기 항공 운송업,2284378045,항공사
9146,202003,서울,중식 음식점업,13327780001,숙박/음식
9147,202003,서울,차량용 가스 충전업,738081061,연료
9148,202003,서울,차량용 주유소 운영업,30213190867,연료
9149,202003,서울,체인화 편의점,81303456270,편의점
9150,202003,서울,택시 운송업,78532125499,기타운송수단
9151,202003,서울,피자 햄버거 샌드위치 및 유사 음식점업,18715095314,숙박/음식
9152,202003,서울,한식 음식점업,147494192925,숙박/음식
9153,202003,서울,호텔업,3287206791,숙박/음식
9154,202003,서울,화장품 및 방향제 소매업,15531843111,화장품
9155,202003,세종,건강보조식품 소매업,9943350,건강보조식품
9156,202003,세종,골프장 운영업,189063330,스포츠/오락/여가
9157,202003,세종,과실 및 채소 소매업,407847029,
9158,202003,세종,그외 기타 종합 소매업,4839290,종합소매
9159,202003,세종,기타 대형 종합 소매업,1683372950,종합소매
9160,202003,세종,기타 외국식 음식점업,104153042,숙박/음식
9161,202003,세종,기타 주점업,2925000,숙박/음식
9162,202003,세종,기타음식료품위주종합소매업,753677203,종합소매
9163,202003,세종,마사지업,1371000,기타
9164,202003,세종,비알콜 음료점업,204012833,식료품
9165,202003,세종,빵 및 과자류 소매업,300565508,식료품
9166,202003,세종,서양식 음식점업,327977480,숙박/음식
9167,202003,세종,수산물 소매업,46397052,식료품
9168,202003,세종,슈퍼마켓,1627816877,슈퍼마켓
9169,202003,세종,스포츠 및 레크레이션 용품 임대업,140274610,오락/문화
9170,202003,세종,여관업,3110000,숙박/음식
9171,202003,세종,욕탕업,19025100,기타
9172,202003,세종,육류 소매업,382817522,식료품
9173,202003,세종,일반유흥 주점업,12071000,숙박/음식
9174,202003,세종,일식 음식점업,80777200,숙박/음식
9175,202003,세종,전시 및 행사 대행업,165000,기타
9176,202003,세종,중식 음식점업,265740650,숙박/음식
9177,202003,세종,차량용 가스 충전업,36974064,연료
9178,202003,세종,차량용 주유소 운영업,2225235023,연료
9179,202003,세종,체인화 편의점,1214865994,편의점
9180,202003,세종,피자 햄버거 샌드위치 및 유사 음식점업,287007375,숙박/음식
9181,202003,세종,한식 음식점업,2091144401,숙박/음식
9182,202003,세종,화장품 및 방향제 소매업,48905505,화장품
9183,202003,울산,건강보조식품 소매업,90647941,건강보조식품
9184,202003,울산,골프장 운영업,512781100,스포츠/오락/여가
9185,202003,울산,과실 및 채소 소매업,811459199,
9186,202003,울산,관광 민예품 및 선물용품 소매업,2382500,여행/교통
9187,202003,울산,그외 기타 스포츠시설 운영업,219000,스포츠/오락/여가
9188,202003,울산,그외 기타 종합 소매업,2402422650,종합소매
9189,202003,울산,기타 대형 종합 소매업,6710403292,종합소매
9190,202003,울산,기타 외국식 음식점업,426033907,숙박/음식
9191,202003,울산,기타 주점업,226986158,숙박/음식
9192,202003,울산,기타음식료품위주종합소매업,1657264340,종합소매
9193,202003,울산,마사지업,27534000,기타
