REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT,STD_CLSS_NM2,STD_CLSS_NM3
202002,서울,여관업,2724796947,숙박/음식,tour
202002,서울,여행사업,877906504,여행사/자동차임대,tour
202002,서울,욕탕업,1795273388,기타,living
202002,서울,육류 소매업,12434621901,식료품,eatery
202002,서울,일반유흥 주점업,4257150947,숙박/음식,eatery
202002,서울,일식 음식점업,15458828404,숙박/음식,eatery
202002,서울,자동차 임대업,148502469,여행사/자동차임대,tour
202002,서울,전시 및 행사 대행업,322336332,기타,hobbyenter
202002,서울,정기 항공 운송업,8346501214,항공사,tour
202002,서울,중식 음식점업,15135121429,숙박/음식,eatery
202002,서울,차량용 가스 충전업,748373875,연료,living
202002,서울,차량용 주유소 운영업,31325106747,연료,living
202002,서울,체인화 편의점,79927372749,편의점,living
202002,서울,택시 운송업,88931483150,기타운송수단,living
202002,서울,피자 햄버거 샌드위치 및 유사 음식점업,17836902751,숙박/음식,eatery
202002,서울,한식 음식점업,164963398987,숙박/음식,eatery
202002,서울,호텔업,6434392384,숙박/음식,tour
202002,서울,화장품 및 방향제 소매업,17447976274,화장품,fbeauty
202002,세종,건강보조식품 소매업,7170450,건강보조식품,eatery
202002,세종,골프장 운영업,99103760,스포츠/오락/여가,leisure
202002,세종,과실 및 채소 소매업,404807690,식료품,eatery
202002,세종,관광 민예품 및 선물용품 소매업,97000,여행/교통,tour
202002,세종,그외 기타 종합 소매업,15536680,종합소매,living
202002,세종,기타 대형 종합 소매업,1494486870,종합소매,living
202002,세종,기타 외국식 음식점업,150618032,숙박/음식,eatery
202002,세종,기타 주점업,8185000,숙박/음식,eatery
202002,세종,기타음식료품위주종합소매업,604520170,종합소매,eatery
202002,세종,마사지업,583000,기타,living
202002,세종,비알콜 음료점업,226788068,식료품,eatery
202002,세종,빵 및 과자류 소매업,272308891,식료품,eatery
202002,세종,서양식 음식점업,432985463,숙박/음식,eatery
202002,세종,수산물 소매업,53506060,식료품,eatery
202002,세종,슈퍼마켓,1395262666,슈퍼마켓,living
202002,세종,스포츠 및 레크레이션 용품 임대업,103827840,오락/문화,leisure
202002,세종,여관업,4212500,숙박/음식,tour
202002,세종,욕탕업,33087900,기타,living
202002,세종,육류 소매업,322065839,식료품,eatery
202002,세종,일반유흥 주점업,11490000,숙박/음식,eatery
202002,세종,일식 음식점업,113906200,숙박/음식,eatery
202002,세종,전시 및 행사 대행업,1301400,기타,hobbyenter
202002,세종,중식 음식점업,304276660,숙박/음식,eatery
202002,세종,차량용 가스 충전업,35829849,연료,living
202002,세종,차량용 주유소 운영업,2258225968,연료,living
202002,세종,체인화 편의점,1121809090,편의점,living
202002,세종,피자 햄버거 샌드위치 및 유사 음식점업,267751954,숙박/음식,eatery
202002,세종,한식 음식점업,2595212530,숙박/음식,eatery
202002,세종,화장품 및 방향제 소매업,52826735,화장품,fbeauty
202002,울산,건강보조식품 소매업,71991050,건강보조식품,eatery
202002,울산,골프장 운영업,413268400,스포츠/오락/여가,leisure
202002,울산,과실 및 채소 소매업,790659212,식료품,eatery
202002,울산,관광 민예품 및 선물용품 소매업,3399000,여행/교통,tour
202002,울산,그외 기타 스포츠시설 운영업,973000,스포츠/오락/여가,leisure
202002,울산,그외 기타 종합 소매업,2116579310,종합소매,living
202002,울산,기타 대형 종합 소매업,6979113210,종합소매,living
202002,울산,기타 수상오락 서비스업,462700,오락/문화,leisure
202002,울산,기타 외국식 음식점업,655678608,숙박/음식,eatery
202002,울산,기타 주점업,361191849,숙박/음식,eatery
202002,울산,기타음식료품위주종합소매업,1403822976,종합소매,eatery
202002,울산,마사지업,38015500,기타,living
202002,울산,버스 운송업,513800,대중교통,living
202002,울산,비알콜 음료점업,1105336780,식료품,eatery
202002,울산,빵 및 과자류 소매업,1071265763,식료품,eatery
202002,울산,서양식 음식점업,1716084414,숙박/음식,eatery
202002,울산,수산물 소매업,287010630,식료품,eatery
202002,울산,슈퍼마켓,10491513035,슈퍼마켓,living
202002,울산,스포츠 및 레크레이션 용품 임대업,993375274,오락/문화,leisure
202002,울산,여관업,300559515,숙박/음식,tour
202002,울산,여행사업,481500,여행사/자동차임대,tour
202002,울산,욕탕업,428396900,기타,living
202002,울산,육류 소매업,2689577348,식료품,eatery
202002,울산,일반유흥 주점업,1299664053,숙박/음식,eatery
202002,울산,일식 음식점업,615911360,숙박/음식,eatery
202002,울산,자동차 임대업,983000,여행사/자동차임대,tour
202002,울산,전시 및 행사 대행업,37099900,기타,hobbyenter
202002,울산,중식 음식점업,965867451,숙박/음식,eatery
202002,울산,차량용 가스 충전업,294292323,연료,living
202002,울산,차량용 주유소 운영업,12220925056,연료,living
202002,울산,체인화 편의점,6434713896,편의점,living
202002,울산,택시 운송업,100600,기타운송수단,living
202002,울산,피자 햄버거 샌드위치 및 유사 음식점업,1345297917,숙박/음식,eatery
202002,울산,한식 음식점업,18305543105,숙박/음식,eatery
202002,울산,호텔업,118236025,숙박/음식,tour
202002,울산,화장품 및 방향제 소매업,499947369,화장품,fbeauty
202002,인천,건강보조식품 소매업,296962134,건강보조식품,eatery
202002,인천,골프장 운영업,576647660,스포츠/오락/여가,leisure
202002,인천,과실 및 채소 소매업,2066038469,식료품,eatery
202002,인천,관광 민예품 및 선물용품 소매업,6987610,여행/교통,tour
202002,인천,그외 기타 스포츠시설 운영업,8740300,스포츠/오락/여가,leisure
202002,인천,그외 기타 종합 소매업,119758340,종합소매,living
202002,인천,기타 대형 종합 소매업,19451034310,종합소매,living
202002,인천,기타 수상오락 서비스업,9349900,오락/문화,leisure
202002,인천,기타 외국식 음식점업,2410941004,숙박/음식,eatery
202002,인천,기타 주점업,506367122,숙박/음식,eatery
202002,인천,기타음식료품위주종합소매업,1077313834,종합소매,eatery
202002,인천,내항 여객 운송업,112880400,기타운송수단,tour
202002,인천,마사지업,76708666,기타,living
202002,인천,면세점,7223693365,면세점,tour
202002,인천,비알콜 음료점업,2688580836,식료품,eatery
202002,인천,빵 및 과자류 소매업,2802866989,식료품,eatery
202002,인천,서양식 음식점업,3510663270,숙박/음식,eatery
202002,인천,수산물 소매업,1044054720,식료품,eatery
202002,인천,슈퍼마켓,26061571592,슈퍼마켓,living
202002,인천,스포츠 및 레크레이션 용품 임대업,3354241577,오락/문화,leisure
202002,인천,여관업,904756448,숙박/음식,tour
202002,인천,여행사업,1978900,여행사/자동차임대,tour
202002,인천,욕탕업,462928260,기타,living
202002,인천,육류 소매업,3473365969,식료품,eatery
202002,인천,일반유흥 주점업,1419229564,숙박/음식,eatery
202002,인천,일식 음식점업,1849483479,숙박/음식,eatery
202002,인천,자동차 임대업,2030000,여행사/자동차임대,tour
202002,인천,전시 및 행사 대행업,87303250,기타,hobbyenter
202002,인천,정기 항공 운송업,235565576,항공사,tour
202002,인천,중식 음식점업,2593420113,숙박/음식,eatery
202002,인천,차량용 가스 충전업,580408622,연료,living
202002,인천,차량용 주유소 운영업,21614136691,연료,living
202002,인천,체인화 편의점,18181456848,편의점,living
202002,인천,택시 운송업,120967640,기타운송수단,living
202002,인천,피자 햄버거 샌드위치 및 유사 음식점업,3209783813,숙박/음식,eatery
202002,인천,한식 음식점업,37560072924,숙박/음식,eatery
202002,인천,호텔업,409776489,숙박/음식,tour
202002,인천,화장품 및 방향제 소매업,963868495,화장품,fbeauty
202002,전남,건강보조식품 소매업,142735219,건강보조식품,eatery
202002,전남,골프장 운영업,1717987120,스포츠/오락/여가,leisure
202002,전남,과실 및 채소 소매업,1762326532,식료품,eatery
202002,전남,관광 민예품 및 선물용품 소매업,8357300,여행/교통,tour
202002,전남,그외 기타 스포츠시설 운영업,3347000,스포츠/오락/여가,leisure
202002,전남,그외 기타 종합 소매업,2503249330,종합소매,living
202002,전남,기타 대형 종합 소매업,6970875900,종합소매,living
202002,전남,기타 외국식 음식점업,570677535,숙박/음식,eatery
202002,전남,기타 주점업,623858700,숙박/음식,eatery
202002,전남,기타음식료품위주종합소매업,7495806011,종합소매,eatery
202002,전남,내항 여객 운송업,10907300,기타운송수단,tour
202002,전남,마사지업,88160000,기타,living
202002,전남,면세점,12649230,면세점,tour
202002,전남,버스 운송업,2768930,대중교통,living
202002,전남,비알콜 음료점업,1238252452,식료품,eatery
202002,전남,빵 및 과자류 소매업,1319375852,식료품,eatery
202002,전남,서양식 음식점업,2017676295,숙박/음식,eatery
202002,전남,수산물 소매업,585976423,식료품,eatery
202002,전남,슈퍼마켓,11867863833,슈퍼마켓,living
202002,전남,스포츠 및 레크레이션 용품 임대업,1900381572,오락/문화,leisure
202002,전남,여관업,571561349,숙박/음식,tour
202002,전남,여행사업,801500,여행사/자동차임대,tour
202002,전남,욕탕업,228268759,기타,living
202002,전남,육류 소매업,1982984842,식료품,eatery
202002,전남,일반유흥 주점업,1729818970,숙박/음식,eatery
202002,전남,일식 음식점업,831377705,숙박/음식,eatery
202002,전남,자동차 임대업,4777014,여행사/자동차임대,tour
202002,전남,전시 및 행사 대행업,194332960,기타,hobbyenter
202002,전남,중식 음식점업,1285255316,숙박/음식,eatery
202002,전남,차량용 가스 충전업,892871538,연료,living
202002,전남,차량용 주유소 운영업,23308617605,연료,living
202002,전남,체인화 편의점,6902578939,편의점,living
202002,전남,피자 햄버거 샌드위치 및 유사 음식점업,1287197797,숙박/음식,eatery
202002,전남,한식 음식점업,23235524572,숙박/음식,eatery
202002,전남,호텔업,22454980,숙박/음식,tour
202002,전남,화장품 및 방향제 소매업,539673092,화장품,fbeauty
202002,전남,휴양콘도 운영업,194583331,숙박/음식,tour
202002,전북,건강보조식품 소매업,171832374,건강보조식품,eatery
202002,전북,골프장 운영업,663130418,스포츠/오락/여가,leisure
202002,전북,과실 및 채소 소매업,1289335249,식료품,eatery
202002,전북,관광 민예품 및 선물용품 소매업,10781000,여행/교통,tour
202002,전북,그외 기타 스포츠시설 운영업,3040200,스포츠/오락/여가,leisure
202002,전북,그외 기타 종합 소매업,659926420,종합소매,living
202002,전북,기타 대형 종합 소매업,8453715430,종합소매,living
202002,전북,기타 수상오락 서비스업,137000,오락/문화,leisure
202002,전북,기타 외국식 음식점업,1299346894,숙박/음식,eatery
202002,전북,기타 주점업,273018055,숙박/음식,eatery
202002,전북,기타음식료품위주종합소매업,3551878874,종합소매,eatery
202002,전북,마사지업,39688000,기타,living
202002,전북,버스 운송업,332900,대중교통,living
202002,전북,비알콜 음료점업,1602518735,식료품,eatery
202002,전북,빵 및 과자류 소매업,1557668250,식료품,eatery
202002,전북,서양식 음식점업,2539068657,숙박/음식,eatery
202002,전북,수산물 소매업,741491502,식료품,eatery
202002,전북,슈퍼마켓,15932978990,슈퍼마켓,living
202002,전북,스포츠 및 레크레이션 용품 임대업,2603318877,오락/문화,leisure
202002,전북,여관업,365041362,숙박/음식,tour
202002,전북,여행사업,1287800,여행사/자동차임대,tour
202002,전북,욕탕업,312835414,기타,living
202002,전북,육류 소매업,2464404003,식료품,eatery
202002,전북,일반유흥 주점업,786161215,숙박/음식,eatery
202002,전북,일식 음식점업,1086345797,숙박/음식,eatery
202002,전북,자동차 임대업,2850000,여행사/자동차임대,tour
202002,전북,전시 및 행사 대행업,16201600,기타,hobbyenter
202002,전북,정기 항공 운송업,349377956,항공사,tour
202002,전북,중식 음식점업,1947455482,숙박/음식,eatery
202002,전북,차량용 가스 충전업,1108873100,연료,living
202002,전북,차량용 주유소 운영업,24001948744,연료,living
202002,전북,체인화 편의점,8108228598,편의점,living
202002,전북,택시 운송업,408000,기타운송수단,living
202002,전북,피자 햄버거 샌드위치 및 유사 음식점업,1620980205,숙박/음식,eatery
202002,전북,한식 음식점업,21838942416,숙박/음식,eatery
202002,전북,화장품 및 방향제 소매업,790685645,화장품,fbeauty
202002,전북,휴양콘도 운영업,526455520,숙박/음식,tour
202002,제주,건강보조식품 소매업,87241365,건강보조식품,eatery
202002,제주,골프장 운영업,928671706,스포츠/오락/여가,leisure
202002,제주,과실 및 채소 소매업,687198050,식료품,eatery
202002,제주,관광 민예품 및 선물용품 소매업,94330930,여행/교통,tour
202002,제주,그외 기타 분류안된 오락관련 서비스업,618250,오락/문화,hobbyenter
202002,제주,그외 기타 종합 소매업,2775079050,종합소매,living
202002,제주,기타 대형 종합 소매업,3831845578,종합소매,living
202002,제주,기타 수상오락 서비스업,428800,오락/문화,leisure
202002,제주,기타 외국식 음식점업,432842350,숙박/음식,eatery
202002,제주,기타 주점업,919354506,숙박/음식,eatery
202002,제주,기타음식료품위주종합소매업,2908024408,종합소매,eatery
202002,제주,내항 여객 운송업,58100130,기타운송수단,tour
202002,제주,마사지업,1570000,기타,living
202002,제주,면세점,3896620696,면세점,tour
202002,제주,비알콜 음료점업,739043309,식료품,eatery
202002,제주,빵 및 과자류 소매업,963121199,식료품,eatery
202002,제주,서양식 음식점업,1656170342,숙박/음식,eatery
202002,제주,수산물 소매업,528497754,식료품,eatery
202002,제주,슈퍼마켓,9526837562,슈퍼마켓,living
202002,제주,스포츠 및 레크레이션 용품 임대업,1378366890,오락/문화,leisure
202002,제주,여관업,344602580,숙박/음식,tour
202002,제주,여행사업,10801620,여행사/자동차임대,tour
202002,제주,욕탕업,180783709,기타,living
202002,제주,육류 소매업,863778785,식료품,eatery
202002,제주,일반유흥 주점업,1751725047,숙박/음식,eatery
202002,제주,일식 음식점업,907363949,숙박/음식,eatery
202002,제주,자동차 임대업,302766810,여행사/자동차임대,tour
202002,제주,전시 및 행사 대행업,89800020,기타,hobbyenter
202002,제주,정기 항공 운송업,499005960,항공사,tour
202002,제주,중식 음식점업,794810225,숙박/음식,eatery
202002,제주,차량용 가스 충전업,577240890,연료,living
202002,제주,차량용 주유소 운영업,8140838463,연료,living
202002,제주,체인화 편의점,5875472690,편의점,living
202002,제주,택시 운송업,278800,기타운송수단,living
202002,제주,피자 햄버거 샌드위치 및 유사 음식점업,870619374,숙박/음식,eatery
202002,제주,한식 음식점업,15898282246,숙박/음식,eatery
202002,제주,호텔업,468757805,숙박/음식,tour
202002,제주,화장품 및 방향제 소매업,492628940,화장품,fbeauty
202002,제주,휴양콘도 운영업,97374295,숙박/음식,tour
202002,충남,건강보조식품 소매업,695997196,건강보조식품,eatery
202002,충남,골프장 운영업,534133800,스포츠/오락/여가,leisure
202002,충남,과실 및 채소 소매업,1066805357,식료품,eatery
202002,충남,관광 민예품 및 선물용품 소매업,24855385,여행/교통,tour
202002,충남,그외 기타 분류안된 오락관련 서비스업,487000,오락/문화,hobbyenter
202002,충남,그외 기타 스포츠시설 운영업,4042800,스포츠/오락/여가,leisure
202002,충남,그외 기타 종합 소매업,1718978910,종합소매,living
202002,충남,기타 대형 종합 소매업,9338034558,종합소매,living
202002,충남,기타 수상오락 서비스업,2218200,오락/문화,leisure
202002,충남,기타 외국식 음식점업,1203471942,숙박/음식,eatery
202002,충남,기타 주점업,152565100,숙박/음식,eatery
202002,충남,기타음식료품위주종합소매업,6300245880,종합소매,eatery
202002,충남,내항 여객 운송업,45000,기타운송수단,tour
202002,충남,마사지업,28598800,기타,living
202002,충남,버스 운송업,818600,대중교통,living
202002,충남,비알콜 음료점업,1202105151,식료품,eatery
202002,충남,빵 및 과자류 소매업,1829691468,식료품,eatery
202002,충남,서양식 음식점업,2040185267,숙박/음식,eatery
202002,충남,수산물 소매업,734019729,식료품,eatery
202002,충남,슈퍼마켓,13343244337,슈퍼마켓,living
202002,충남,스포츠 및 레크레이션 용품 임대업,1936229916,오락/문화,leisure
202002,충남,여관업,384583143,숙박/음식,tour
202002,충남,여행사업,11334200,여행사/자동차임대,tour
202002,충남,욕탕업,249060800,기타,living
202002,충남,육류 소매업,2356190598,식료품,eatery
202002,충남,일반유흥 주점업,837291300,숙박/음식,eatery
202002,충남,일식 음식점업,1182011601,숙박/음식,eatery
202002,충남,자동차 임대업,247600,여행사/자동차임대,tour
202002,충남,전시 및 행사 대행업,17079100,기타,hobbyenter
202002,충남,중식 음식점업,1935309244,숙박/음식,eatery
202002,충남,차량용 가스 충전업,892559204,연료,living
202002,충남,차량용 주유소 운영업,27806914437,연료,living
202002,충남,체인화 편의점,11944172457,편의점,living
202002,충남,피자 햄버거 샌드위치 및 유사 음식점업,1814137876,숙박/음식,eatery
202002,충남,한식 음식점업,23513546592,숙박/음식,eatery
202002,충남,호텔업,37793652,숙박/음식,tour
202002,충남,화장품 및 방향제 소매업,1106860632,화장품,fbeauty
202002,충남,휴양콘도 운영업,69374325,숙박/음식,tour
202002,충북,건강보조식품 소매업,127428085,건강보조식품,eatery
202002,충북,골프장 운영업,750218830,스포츠/오락/여가,leisure
202002,충북,과실 및 채소 소매업,613792744,식료품,eatery
202002,충북,관광 민예품 및 선물용품 소매업,15310830,여행/교통,tour
202002,충북,그외 기타 스포츠시설 운영업,4429250,스포츠/오락/여가,leisure
202002,충북,그외 기타 종합 소매업,1514714740,종합소매,living
202002,충북,기타 대형 종합 소매업,6781103350,종합소매,living
202002,충북,기타 수상오락 서비스업,628400,오락/문화,leisure
202002,충북,기타 외국식 음식점업,954719112,숙박/음식,eatery
202002,충북,기타 주점업,178569564,숙박/음식,eatery
202002,충북,기타음식료품위주종합소매업,2720084475,종합소매,eatery
202002,충북,마사지업,14063000,기타,living
202002,충북,면세점,1064740,면세점,tour
202002,충북,비알콜 음료점업,781514911,식료품,eatery
202002,충북,빵 및 과자류 소매업,1191910374,식료품,eatery
202002,충북,서양식 음식점업,1357015380,숙박/음식,eatery
202002,충북,수산물 소매업,205080847,식료품,eatery
202002,충북,슈퍼마켓,11530479487,슈퍼마켓,living
202002,충북,스포츠 및 레크레이션 용품 임대업,1421010473,오락/문화,leisure
202002,충북,여관업,227566535,숙박/음식,tour
202002,충북,욕탕업,175029387,기타,living
202002,충북,육류 소매업,1986341315,식료품,eatery
202002,충북,일반유흥 주점업,498292210,숙박/음식,eatery
202002,충북,일식 음식점업,652892720,숙박/음식,eatery
202002,충북,전시 및 행사 대행업,4256300,기타,hobbyenter
202002,충북,중식 음식점업,1282489238,숙박/음식,eatery
202002,충북,차량용 가스 충전업,638325805,연료,living
202002,충북,차량용 주유소 운영업,19379712596,연료,living
202002,충북,체인화 편의점,7560626209,편의점,living
202002,충북,택시 운송업,1541270,기타운송수단,living
202002,충북,피자 햄버거 샌드위치 및 유사 음식점업,1192384613,숙박/음식,eatery
202002,충북,한식 음식점업,17338883142,숙박/음식,eatery
202002,충북,호텔업,11516930,숙박/음식,tour
202002,충북,화장품 및 방향제 소매업,495012925,화장품,fbeauty
202002,충북,휴양콘도 운영업,47085830,숙박/음식,tour
202003,강원,건강보조식품 소매업,96059012,건강보조식품,eatery
202003,강원,골프장 운영업,2915797995,스포츠/오락/여가,leisure
202003,강원,과실 및 채소 소매업,994816943,식료품,eatery
202003,강원,관광 민예품 및 선물용품 소매업,13317300,여행/교통,tour
202003,강원,그외 기타 스포츠시설 운영업,2075000,스포츠/오락/여가,leisure
202003,강원,그외 기타 종합 소매업,470200240,종합소매,living
202003,강원,기타 대형 종합 소매업,6384110710,종합소매,living
202003,강원,기타 수상오락 서비스업,261000,오락/문화,leisure
202003,강원,기타 외국식 음식점업,887636153,숙박/음식,eatery
202003,강원,기타 주점업,250737400,숙박/음식,eatery
202003,강원,기타음식료품위주종합소매업,8543165454,종합소매,eatery
202003,강원,내항 여객 운송업,458000,기타운송수단,tour
202003,강원,마사지업,14461000,기타,living
202003,강원,비알콜 음료점업,902984583,식료품,eatery
202003,강원,빵 및 과자류 소매업,1143257530,식료품,eatery
202003,강원,서양식 음식점업,1728089290,숙박/음식,eatery
202003,강원,수산물 소매업,517573130,식료품,eatery
202003,강원,슈퍼마켓,10697999602,슈퍼마켓,living
202003,강원,스포츠 및 레크레이션 용품 임대업,2192114606,오락/문화,leisure
202003,강원,여관업,348418711,숙박/음식,tour
202003,강원,여행사업,77745150,여행사/자동차임대,tour
202003,강원,욕탕업,150125300,기타,living
202003,강원,육류 소매업,1791210193,식료품,eatery
202003,강원,일반유흥 주점업,966787830,숙박/음식,eatery
202003,강원,일식 음식점업,1229888938,숙박/음식,eatery
202003,강원,자동차 임대업,4607000,여행사/자동차임대,tour
202003,강원,전시 및 행사 대행업,46249060,기타,hobbyenter
202003,강원,중식 음식점업,1317951278,숙박/음식,eatery
202003,강원,차량용 가스 충전업,506599405,연료,living
202003,강원,차량용 주유소 운영업,14951456819,연료,living
202003,강원,체인화 편의점,8169183294,편의점,living
202003,강원,피자 햄버거 샌드위치 및 유사 음식점업,1275528331,숙박/음식,eatery
202003,강원,한식 음식점업,18063288995,숙박/음식,eatery
202003,강원,호텔업,367560828,숙박/음식,tour
202003,강원,화장품 및 방향제 소매업,452924705,화장품,fbeauty
202003,강원,휴양콘도 운영업,559876015,숙박/음식,tour
202003,경기,건강보조식품 소매업,1284597187,건강보조식품,eatery
202003,경기,골프장 운영업,14282870436,스포츠/오락/여가,leisure
202003,경기,과실 및 채소 소매업,8114936000,식료품,eatery
202003,경기,관광 민예품 및 선물용품 소매업,88494950,여행/교통,tour
202003,경기,그외 기타 스포츠시설 운영업,7012700,스포츠/오락/여가,leisure
202003,경기,그외 기타 종합 소매업,9593389882,종합소매,living
202003,경기,기타 대형 종합 소매업,134833862231,종합소매,living
202003,경기,기타 수상오락 서비스업,46137060,오락/문화,leisure
202003,경기,기타 외국식 음식점업,9087477050,숙박/음식,eatery
202003,경기,기타 주점업,1174535264,숙박/음식,eatery
202003,경기,기타음식료품위주종합소매업,21624337619,종합소매,eatery
202003,경기,내항 여객 운송업,261500,기타운송수단,tour
202003,경기,마사지업,225027378,기타,living
202003,경기,버스 운송업,2379330020,대중교통,living
202003,경기,비알콜 음료점업,12218286138,식료품,eatery
202003,경기,빵 및 과자류 소매업,14820214723,식료품,eatery
202003,경기,서양식 음식점업,19332551424,숙박/음식,eatery
202003,경기,수산물 소매업,4093272663,식료품,eatery
202003,경기,슈퍼마켓,143081115973,슈퍼마켓,living
202003,경기,스포츠 및 레크레이션 용품 임대업,11219658475,오락/문화,leisure
202003,경기,여관업,3005834906,숙박/음식,tour
202003,경기,여행사업,7116465,여행사/자동차임대,tour
202003,경기,욕탕업,1370201577,기타,living
202003,경기,육류 소매업,19534218342,식료품,eatery
202003,경기,일반유흥 주점업,4887439444,숙박/음식,eatery
202003,경기,일식 음식점업,8367268395,숙박/음식,eatery
202003,경기,자동차 임대업,1525927647,여행사/자동차임대,tour
202003,경기,전시 및 행사 대행업,902853970,기타,hobbyenter
202003,경기,중식 음식점업,14003505089,숙박/음식,eatery
202003,경기,차량용 가스 충전업,3072431260,연료,living
202003,경기,차량용 주유소 운영업,114977023144,연료,living
202003,경기,체인화 편의점,94271865393,편의점,living
202003,경기,택시 운송업,121411640,기타운송수단,living
202003,경기,피자 햄버거 샌드위치 및 유사 음식점업,16285816574,숙박/음식,eatery
202003,경기,한식 음식점업,176620766398,숙박/음식,eatery
202003,경기,호텔업,42998154,숙박/음식,tour
202003,경기,화장품 및 방향제 소매업,4229697273,화장품,fbeauty
202003,경기,휴양콘도 운영업,40504290,숙박/음식,tour
202003,경남,건강보조식품 소매업,310317998,건강보조식품,eatery
202003,경남,골프장 운영업,4138688459,스포츠/오락/여가,leisure
202003,경남,과실 및 채소 소매업,3006580259,식료품,eatery
202003,경남,관광 민예품 및 선물용품 소매업,77261600,여행/교통,tour
202003,경남,그외 기타 분류안된 오락관련 서비스업,482700,오락/문화,hobbyenter
202003,경남,그외 기타 스포츠시설 운영업,623000,스포츠/오락/여가,leisure
202003,경남,그외 기타 종합 소매업,1121783980,종합소매,living
202003,경남,기타 대형 종합 소매업,18482965833,종합소매,living
202003,경남,기타 수상오락 서비스업,471500,오락/문화,leisure
202003,경남,기타 외국식 음식점업,1244326658,숙박/음식,eatery
202003,경남,기타 주점업,529898998,숙박/음식,eatery
202003,경남,기타음식료품위주종합소매업,12665969178,종합소매,eatery
202003,경남,내항 여객 운송업,23096100,기타운송수단,tour
202003,경남,마사지업,24067000,기타,living
202003,경남,버스 운송업,273300,대중교통,living
202003,경남,비알콜 음료점업,2539300857,식료품,eatery
202003,경남,빵 및 과자류 소매업,3540351336,식료품,eatery
202003,경남,서양식 음식점업,3485278484,숙박/음식,eatery
202003,경남,수산물 소매업,888405720,식료품,eatery
202003,경남,슈퍼마켓,29032410725,슈퍼마켓,living
202003,경남,스포츠 및 레크레이션 용품 임대업,3112371595,오락/문화,leisure
202003,경남,여관업,733266283,숙박/음식,tour
202003,경남,여행사업,36000,여행사/자동차임대,tour
202003,경남,욕탕업,789447037,기타,living
202003,경남,육류 소매업,5506280536,식료품,eatery
202003,경남,일반유흥 주점업,3481971341,숙박/음식,eatery
202003,경남,일식 음식점업,1819327172,숙박/음식,eatery
202003,경남,전시 및 행사 대행업,32890950,기타,hobbyenter
202003,경남,중식 음식점업,2366173508,숙박/음식,eatery
202003,경남,차량용 가스 충전업,1188167815,연료,living
202003,경남,차량용 주유소 운영업,39587582972,연료,living
202003,경남,체인화 편의점,19625737565,편의점,living
202003,경남,택시 운송업,9092710,기타운송수단,living
202003,경남,피자 햄버거 샌드위치 및 유사 음식점업,3980305098,숙박/음식,eatery
202003,경남,한식 음식점업,43785197942,숙박/음식,eatery
202003,경남,호텔업,11071099,숙박/음식,tour
202003,경남,화장품 및 방향제 소매업,1246009621,화장품,fbeauty
202003,경남,휴양콘도 운영업,57685960,숙박/음식,tour
202003,경북,건강보조식품 소매업,162665465,건강보조식품,eatery
202003,경북,골프장 운영업,3887446560,스포츠/오락/여가,leisure
202003,경북,과실 및 채소 소매업,1920118953,식료품,eatery
202003,경북,관광 민예품 및 선물용품 소매업,38159020,여행/교통,tour
202003,경북,그외 기타 스포츠시설 운영업,457500,스포츠/오락/여가,leisure
202003,경북,그외 기타 종합 소매업,556527100,종합소매,living
202003,경북,기타 대형 종합 소매업,11819575635,종합소매,living
202003,경북,기타 수상오락 서비스업,135000,오락/문화,leisure
202003,경북,기타 외국식 음식점업,589895721,숙박/음식,eatery
202003,경북,기타 주점업,181997610,숙박/음식,eatery
202003,경북,기타음식료품위주종합소매업,9069490514,종합소매,eatery
202003,경북,마사지업,3985000,기타,living
202003,경북,비알콜 음료점업,1291808551,식료품,eatery
202003,경북,빵 및 과자류 소매업,2088171221,식료품,eatery
202003,경북,서양식 음식점업,1588582420,숙박/음식,eatery
202003,경북,수산물 소매업,1022709023,식료품,eatery
202003,경북,슈퍼마켓,27027103433,슈퍼마켓,living
202003,경북,스포츠 및 레크레이션 용품 임대업,2693266181,오락/문화,leisure
202003,경북,여관업,236323066,숙박/음식,tour
202003,경북,여행사업,171000,여행사/자동차임대,tour
202003,경북,욕탕업,199825280,기타,living
202003,경북,육류 소매업,5686448655,식료품,eatery
202003,경북,일반유흥 주점업,689230372,숙박/음식,eatery
202003,경북,일식 음식점업,558752926,숙박/음식,eatery
202003,경북,자동차 임대업,778000,여행사/자동차임대,tour
202003,경북,전시 및 행사 대행업,15551540,기타,hobbyenter
202003,경북,중식 음식점업,1249869197,숙박/음식,eatery
202003,경북,차량용 가스 충전업,1316851304,연료,living
202003,경북,차량용 주유소 운영업,39853844388,연료,living
202003,경북,체인화 편의점,12144541873,편의점,living
202003,경북,택시 운송업,404300,기타운송수단,living
202003,경북,피자 햄버거 샌드위치 및 유사 음식점업,2185542090,숙박/음식,eatery
202003,경북,한식 음식점업,21321209988,숙박/음식,eatery
202003,경북,호텔업,32189695,숙박/음식,tour
202003,경북,화장품 및 방향제 소매업,704611893,화장품,fbeauty
202003,경북,휴양콘도 운영업,6826420,숙박/음식,tour
202003,광주,건강보조식품 소매업,264886267,건강보조식품,eatery
202003,광주,골프장 운영업,200903800,스포츠/오락/여가,leisure
202003,광주,과실 및 채소 소매업,2047228744,식료품,eatery
202003,광주,관광 민예품 및 선물용품 소매업,15383700,여행/교통,tour
